"CUSTOMERNO","CATEGORY","INTERESTED","SUBCATEGORY"
5489707,AdvanceProduct,Y,JewelLoan
4557769,AdvanceProduct,Y,JewelLoan
3206595,AlternateIncomePro,N,LifeInsurance
5982690,DepositProduct,N,FixedDeposit
3112771,DepositProduct,N,FixedDeposit
1498503,DepositProduct,Y,SB
2243344,AdvanceProduct,Y,OverDraftOLCC
2272483,AdvanceProduct,Y,OverDraftOLCC
5074673,AlternateIncomePro,N,LifeInsurance
6106305,RecommendedProduct,Y,FixedDeposit
1198508,DepositProduct,Y,CA
1516126,AdvanceProduct,Y,JewelLoan
1082809,DepositProduct,Y,FixedDeposit
108059,DepositProduct,Y,FixedDeposit
1400527,AlternateIncomePro,N,LifeInsurance
5107201,DigitalOtherProduc,N,NetBanking
6532276,AdvanceProduct,Y,JewelLoan
4469264,AlternateIncomeProduct,Y,HealthInsurance
3656579,DigitalOtherProduct,Y,DebitCard
4412643,RecommendedProduct,N,LifeInsurance
1153402,AlternateIncomeProduct,Y,LifeInsurance
1100182,DepositProduct,Y,SB
5445601,RecommendedProduct,N,GeneralInsurance
2740318,RecommendedProduct,Y,BharatUPIQR
4988732,DepositProduct,N,FixedDeposit
250852,DepositProduct,N,FixedDeposit
6057875,AlternateIncomeProduct,Y,HealthInsurance
4074806,RecommendedProduct,Y,HealthInsurance
4379553,AdvanceProduct,Y,JewelLoan
4985546,AdvanceProduct,Y,JewelLoan
3961121,AlternateIncomeProduct,Y,Locker
3823638,AdvanceProduct,Y,JewelLoan
1467377,AlternateIncomePro,Y,LifeInsurance
2411755,RecommendedProduct,Y,LifeInsurance
2623588,AdvanceProduct,Y,JewelLoan
4948022,RecommendedProduct,Y,SB
2477269,DepositProduct,Y,FixedDeposit
6282175,AdvanceProduct,Y,JewelLoan
1311499,DepositProduct,Y,FixedDeposit
3603048,AdvanceProduct,Y,JewelLoan
3737574,DepositProduct,N,FixedDeposit
5704323,AdvanceProduct,Y,JewelLoan
5648376,AdvanceProduct,Y,JewelLoan
5807639,RecommendedProduct,Y,HealthInsurance
1542511,AlternateIncomeProduct,Y,SGB
213726,DigitalOtherProduct,Y,NetBanking
5353314,AdvanceProduct,N,SwayamGraha
5489671,AdvanceProduct,Y,JewelLoan
3006991,AlternateIncomePro,N,HealthInsurance
2517851,AlternateIncomePro,N,LifeInsurance
3945313,RecommendedProduct,Y,LifeInsurance
3580526,AlternateIncomeProduct,Y,HealthInsurance
1153315,PaymentProduct,Y,Fastag
3624078,AdvanceProduct,Y,JewelLoan
5410872,AdvanceProduct,Y,JewelLoan
2360062,RecommendedProduct,N,LifeInsurance
2109945,DepositProduct,Y,RecurringDeposit
5747284,AlternateIncomeProduct,Y,LifeInsurance
6203912,AlternateIncomeProduct,Y,HealthInsurance
6030130,AlternateIncomeProduct,Y,LifeInsurance
2590965,RecommendedProduct,Y,LifeInsurance
4985629,AdvanceProduct,Y,JewelLoan
581976,PaymentProduct,Y,Fastag
5080514,DepositProduct,Y,CA
4955627,AdvanceProduct,Y,TermLoan
6319927,DepositProduct,Y,FixedDeposit
6348314,DepositProduct,Y,FixedDeposit
1160583,AlternateIncomePro,Y,LifeInsurance
3726125,PaymentProduct,Y,POS
4463926,AlternateIncomeProduct,Y,LifeInsurance
4565636,AdvanceProduct,N,TermLoan
5494530,AlternateIncomeProduct,Y,LifeInsurance
3286988,RecommendedProduct,N,FixedDeposit
6102389,DepositProduct,Y,SB
2404921,AlternateIncomePro,Y,LifeInsurance
2266777,AdvanceProduct,Y,TermLoan
6239534,AdvanceProduct,Y,JewelLoan
2061586,AdvanceProduct,Y,JewelLoan
5489836,AlternateIncomePro,Y,HealthInsurance
4928882,RecommendedProduct,Y,HealthInsurance
6134545,DepositProduct,Y,FixedDeposit
5389886,AdvanceProduct,Y,JewelLoan
4950425,AdvanceProduct,Y,TermLoan
4890922,AdvanceProduct,Y,OverDraftOLCC
2966956,DepositProduct,Y,FixedDeposit
4202857,DepositProduct,Y,CA
4139806,AdvanceProduct,N,JewelLoan
4376350,DepositProduct,Y,CA
6054665,AlternateIncomePro,N,HealthInsurance
4308151,AlternateIncomeProduct,Y,LifeInsurance
1057778,DepositProduct,Y,FixedDeposit
1263021,AlternateIncomeProduct,Y,LifeInsurance
3944815,AdvanceProduct,Y,Yohavanhana
3587190,RecommendedProduct,Y,HealthInsurance
1277619,RecommendedProduct,Y,SB
5354583,DepositProduct,Y,FixedDeposit
5447443,RecommendedProduct,Y,TermLoan
3209483,AdvanceProduct,Y,JewelLoan
4673089,AdvanceProduct,Y,EducationLoan
3991802,DepositProduct,N,CA
6181916,RecommendedProduct,Y,HealthInsurance
4357665,RecommendedProduct,Y,SB
5478230,AdvanceProduct,Y,JewelLoan
5421335,AdvanceProduct,Y,JewelLoan
3380767,RecommendedProduct,N,LifeInsurance
6550541,AlternateIncomePro,N,LifeInsurance
5271166,AdvanceProduct,N,JewelLoan
4405853,AdvanceProduct,Y,TermLoan
2594171,RecommendedProduct,N,LifeInsurance
6200516,AdvanceProduct,Y,JewelLoan
2720321,AdvanceProduct,N,JewelLoan
2333085,RecommendedProduct,Y,FixedDeposit
5533991,AdvanceProduct,Y,OverDraftOLCC
4841451,RecommendedProduct,Y,HealthInsurance
5926101,AdvanceProduct,N,TermLoan
1038950,RecommendedProduct,N,LifeInsurance
4397059,AdvanceProduct,N,TermLoan
5815393,AdvanceProduct,Y,JewelLoan
5438086,DepositProduct,N,CA
4375803,AlternateIncomeProduct,Y,HealthInsurance
3312561,AdvanceProduct,Y,JewelLoan
292976,AlternateIncomePro,Y,HealthInsurance
6250171,RecommendedProduct,Y,FixedDeposit
3156573,AdvanceProduct,N,OverDraftOLCC
4877547,DigitalOtherProduct,Y,NetBanking
2688204,RecommendedProduct,N,LifeInsurance
2179784,RecommendedProduct,Y,HealthInsurance
1483362,DepositProduct,N,RecurringDeposit
5027045,RecommendedProduct,Y,LifeInsurance
5962214,RecommendedProduct,Y,CA
6240121,AlternateIncomeProduct,Y,HealthInsurance
1316596,AdvanceProduct,Y,JewelLoan
1395340,AlternateIncomeProduct,Y,Locker
5043532,RecommendedProduct,Y,HealthInsurance
126784,RecommendedProduct,N,HealthInsurance
3599729,AdvanceProduct,N,OverDraftOLCC
5086339,AdvanceProduct,N,DharaniSpecial
4112583,RecommendedProduct,Y,LifeInsurance
4148573,DepositProduct,Y,FixedDeposit
2592987,AdvanceProduct,N,JewelLoan
1026021,DepositProduct,N,RecurringDeposit
3558615,DepositProduct,N,RecurringDeposit
3812464,AdvanceProduct,Y,JewelLoan
5850873,AdvanceProduct,Y,JewelLoan
4153607,RecommendedProduct,Y,HealthInsurance
5765555,RecommendedProduct,Y,LifeInsurance
1849172,AdvanceProduct,N,TermLoan
4829817,RecommendedProduct,Y,HealthInsurance
5910750,AlternateIncomeProduct,Y,HealthInsurance
1820167,AlternateIncomePro,N,LifeInsurance
946045,DepositProduct,N,FixedDeposit
145883,DigitalOtherProduct,Y,DebitCard
6550530,DepositProduct,N,FixedDeposit
2836455,AdvanceProduct,Y,TermLoan
302965,RecommendedProduct,Y,LifeInsurance
1293658,DepositProduct,Y,FixedDeposit
298441,DepositProduct,Y,CA
3263969,DepositProduct,N,FixedDeposit
6490892,AdvanceProduct,N,JewelLoan
1213824,DepositProduct,Y,FixedDeposit
4626052,AlternateIncomeProduct,Y,HealthInsurance
770495,DepositProduct,Y,SB
1309158,RecommendedProduct,Y,SB
1915520,DepositProduct,Y,CA
4157564,AlternateIncomeProduct,Y,SGB
4903948,DigitalOtherProduc,N,NetBanking
5505067,AdvanceProduct,Y,JewelLoan
1043383,AlternateIncomePro,N,HealthInsurance
4555498,AdvanceProduct,Y,JewelLoan
6131544,AdvanceProduct,Y,JewelLoan
3742311,AdvanceProduct,Y,JewelLoan
2364020,AdvanceProduct,Y,JewelLoan
6285600,AdvanceProduct,Y,JewelLoan
1155091,RecommendedProduct,N,HealthInsurance
6192420,AdvanceProduct,N,JewelLoan
2757857,AlternateIncomePro,Y,HealthInsurance
2400188,DepositProduct,N,SB
5132947,AdvanceProduct,Y,JewelLoan
839076,AdvanceProduct,N,JewelLoan
6171650,RecommendedProduct,Y,SB
4257396,RecommendedProduct,Y,LifeInsurance
2016080,undefined,Y,undefined
1211752,AdvanceProduct,Y,JewelLoan
2151540,DepositProduct,Y,SB
1397587,RecommendedProduct,Y,LifeInsurance
6228165,DepositProduct,Y,CA
5379745,AdvanceProduct,Y,OverDraftOLCC
5813607,RecommendedProduct,Y,HealthInsurance
4151648,AdvanceProduct,Y,PersonalLoan
28573,RecommendedProduct,Y,LifeInsurance
3442510,DepositProduct,Y,SB
5361272,DepositProduct,Y,FixedDeposit
1726255,RecommendedProduct,Y,sbicreditcard
6354154,DepositProduct,Y,CA
2284609,undefined,Y,undefined
6304888,AdvanceProduct,Y,JewelLoan
4298218,AlternateIncomeProduct,Y,HealthInsurance
6270549,DepositProduct,N,FixedDeposit
2661986,AlternateIncomePro,N,SGB
4109392,DepositProduct,Y,CA
6030340,AdvanceProduct,Y,JewelLoan
5291377,PaymentProduct,Y,ASBA
2661792,AlternateIncomePro,Y,HealthInsurance
3574182,RecommendedProduct,N,HealthInsurance
5531623,RecommendedProduct,Y,SB
1390206,undefined,Y,undefined
1494737,DepositProduct,Y,SB
4427968,DepositProduct,Y,FixedDeposit
2395698,DepositProduct,N,SB
802001,RecommendedProduct,Y,LifeInsurance
1873075,AdvanceProduct,Y,TermLoan
5503393,DepositProduct,N,FixedDeposit
1424904,DigitalOtherProduc,N,MobileBanking
4459432,AlternateIncomeProduct,Y,LifeInsurance
290602,DepositProduct,N,FixedDeposit
4480131,DepositProduct,N,FixedDeposit
4357789,AdvanceProduct,Y,JewelLoan
4929641,DigitalOtherProduc,N,MobileBanking
324105,DigitalOtherProduct,Y,NetBanking
3443816,DepositProduct,N,FixedDeposit
413165,RecommendedProduct,Y,sbicreditcard
219215,DepositProduct,Y,FixedDeposit
3963849,PaymentProduct,Y,BharatUPIQR
6161186,DepositProduct,N,FixedDeposit
3577576,AdvanceProduct,Y,JewelLoan
6347513,RecommendedProduct,Y,HealthInsurance
2314723,AdvanceProduct,Y,JewelLoan
1695872,RecommendedProduct,N,HealthInsurance
1745112,DepositProduct,Y,FixedDeposit
2354959,RecommendedProduct,Y,LifeInsurance
1146689,AlternateIncomePro,N,HealthInsurance
1032672,DigitalOtherProduct,Y,MobileBanking
3549645,AdvanceProduct,N,OverDraftOLCC
5777711,AdvanceProduct,N,JewelLoan
4504542,DepositProduct,Y,SB
1307103,AlternateIncomeProduct,Y,LifeInsurance
3865597,RecommendedProduct,Y,HealthInsurance
705891,DepositProduct,Y,FixedDeposit
5283450,RecommendedProduct,Y,FixedDeposit
5857447,AlternateIncomeProduct,Y,HealthInsurance
1100926,undefined,Y,undefined
5474552,AdvanceProduct,Y,JewelLoan
5792322,RecommendedProduct,Y,GeneralInsurance
4995212,AlternateIncomePro,Y,Locker
5817951,DepositProduct,N,CA
27337,DepositProduct,N,FixedDeposit
247084,DigitalOtherProduct,Y,DebitCard
3143278,DepositProduct,Y,FixedDeposit
1364527,AlternateIncomeProduct,Y,HealthInsurance
6201411,DepositProduct,Y,SB
6258677,AdvanceProduct,Y,JewelLoan
306595,DepositProduct,Y,FixedDeposit
5680974,AlternateIncomeProduct,Y,SBICreditCard
5518998,AlternateIncomePro,N,SGB
1616324,AdvanceProduct,Y,OverDraftOLCC
5215191,RecommendedProduct,N,LifeInsurance
4322138,AlternateIncomePro,N,GeneralInsurance
2992359,AlternateIncomeProduct,Y,LifeInsurance
244543,DepositProduct,Y,CA
4674257,AdvanceProduct,Y,JewelLoan
2889770,RecommendedProduct,Y,BharatUPIQR
2415578,DepositProduct,N,FixedDeposit
1743404,PaymentProduct,N,Fastag
2656043,RecommendedProduct,Y,LifeInsurance
5690544,DepositProduct,Y,SB
5813656,DepositProduct,Y,CA
5336063,DepositProduct,Y,FixedDeposit
1103697,DepositProduct,N,SB
6310172,DigitalOtherProduct,Y,MobileBanking
3921345,undefined,Y,undefined
3164027,DepositProduct,N,FixedDeposit
1358682,AdvanceProduct,N,JewelLoan
1986077,RecommendedProduct,Y,LifeInsurance
1094806,AdvanceProduct,Y,TermLoan
187277,DepositProduct,Y,CA
6504490,DepositProduct,N,SB
3300247,AdvanceProduct,N,OverDraftOLCC
928831,RecommendedProduct,N,LifeInsurance
1465776,RecommendedProduct,N,HealthInsurance
2093555,RecommendedProduct,Y,SB
3629762,DepositProduct,Y,FixedDeposit
5942230,DepositProduct,Y,CA
3228973,AdvanceProduct,N,TermLoan
3434587,RecommendedProduct,Y,HealthInsurance
5805966,AlternateIncomePro,N,DEMAT
5057427,AdvanceProduct,Y,OverDraftOLCC
5680958,AlternateIncomeProduct,Y,SBICreditCard
4159274,AdvanceProduct,N,TermLoan
4642939,DepositProduct,N,CA
6356813,DepositProduct,Y,FixedDeposit
6271276,DepositProduct,Y,FixedDeposit
6205293,DepositProduct,N,SB
939179,RecommendedProduct,Y,SB
4613512,undefined,Y,undefined
5977696,DigitalOtherProduct,Y,NetBanking
1390821,AdvanceProduct,N,SwayamGraha
4073698,DepositProduct,Y,FixedDeposit
2008536,DepositProduct,Y,SB
3291518,AdvanceProduct,Y,TermLoan
5078543,RecommendedProduct,N,LifeInsurance
5417198,AlternateIncomeProduct,Y,CUBCreditCard
1926120,AlternateIncomePro,N,GeneralInsurance
1008930,AdvanceProduct,N,JewelLoan
3354332,AlternateIncomePro,Y,LifeInsurance
3917160,AdvanceProduct,Y,JewelLoan
3233730,DepositProduct,Y,FixedDeposit
6061620,AlternateIncomeProduct,Y,HealthInsurance
1229887,AdvanceProduct,Y,JewelLoan
5468141,DepositProduct,Y,CA
4823450,DepositProduct,Y,CA
2480912,AdvanceProduct,Y,TermLoan
4997208,AlternateIncomePro,N,LifeInsurance
5141178,DigitalOtherProduct,Y,DebitCard
6041185,AlternateIncomeProduct,Y,LifeInsurance
4370844,AdvanceProduct,Y,JewelLoan
1884170,AdvanceProduct,N,JewelLoan
5692790,AlternateIncomeProduct,Y,LifeInsurance
1337819,DepositProduct,Y,FixedDeposit
5370375,AdvanceProduct,Y,JewelLoan
4262789,DigitalOtherProduct,Y,NetBanking
1267628,DepositProduct,Y,SB
1099289,AlternateIncomePro,N,HealthInsurance
132122,RecommendedProduct,N,LifeInsurance
6102246,DepositProduct,N,SB
1465799,AdvanceProduct,N,JewelLoan
6086210,AdvanceProduct,Y,TermLoan
3182520,DepositProduct,N,SB
2739304,DigitalOtherProduct,Y,NetBanking
3682966,AlternateIncomeProduct,Y,GeneralInsurance
5046297,RecommendedProduct,Y,LifeInsurance
6312486,AdvanceProduct,Y,OverDraftOLCC
4232292,AlternateIncomeProduct,Y,HealthInsurance
6405393,AlternateIncomeProduct,Y,HealthInsurance
5031710,AdvanceProduct,Y,TermLoan
4225602,AlternateIncomeProduct,Y,HealthInsurance
5283249,DepositProduct,Y,SB
3695214,RecommendedProduct,N,GeneralInsurance
6015176,AlternateIncomeProduct,Y,HealthInsurance
1598338,RecommendedProduct,Y,HealthInsurance
592934,AdvanceProduct,Y,OverDraftOLCC
4230937,DepositProduct,N,SB
3921214,AdvanceProduct,Y,JewelLoan
5993646,AdvanceProduct,Y,JewelLoan
4125521,RecommendedProduct,Y,HealthInsurance
1648020,RecommendedProduct,N,HealthInsurance
4872404,DepositProduct,Y,CA
4427869,RecommendedProduct,Y,LifeInsurance
506436,DepositProduct,N,FixedDeposit
1194319,RecommendedProduct,Y,TermLoan
3270457,DepositProduct,Y,SB
1741648,DepositProduct,N,SB
6289789,AlternateIncomePro,N,HealthInsurance
2767434,DepositProduct,Y,FixedDeposit
137305,DepositProduct,Y,CA
226247,RecommendedProduct,Y,LifeInsurance
3901043,DigitalOtherProduct,Y,DebitCard
1297251,AdvanceProduct,N,SwayamGraha
1137564,AdvanceProduct,N,JewelLoan
5865895,DepositProduct,Y,FixedDeposit
5642965,AdvanceProduct,N,JewelLoan
4426601,undefined,Y,undefined
4530146,DepositProduct,Y,CA
73662,DepositProduct,Y,SB
2274721,AlternateIncomePro,N,LifeInsurance
1474979,RecommendedProduct,Y,HealthInsurance
5690963,AlternateIncomeProduct,Y,SBICreditCard
5764431,DepositProduct,Y,CA
5141856,AdvanceProduct,N,JewelLoan
3069180,AlternateIncomePro,N,HealthInsurance
2078515,AdvanceProduct,Y,SwayamGraha
6102376,DepositProduct,Y,SB
2259071,AlternateIncomePro,N,LifeInsurance
5327661,AlternateIncomePro,N,LifeInsurance
143448,AlternateIncomePro,N,LifeInsurance
4507250,RecommendedProduct,Y,HealthInsurance
5489765,AdvanceProduct,N,JewelLoan
6061252,RecommendedProduct,Y,HealthInsurance
1479571,DepositProduct,Y,SB
6003899,AdvanceProduct,Y,JewelLoan
3321857,AlternateIncomeProduct,Y,LifeInsurance
4422346,AlternateIncomePro,N,HealthInsurance
6086706,DepositProduct,Y,CA
4501496,AdvanceProduct,Y,TermLoan
5489734,AdvanceProduct,Y,OverDraftOLCC
2190550,AdvanceProduct,Y,JewelLoan
1563801,DepositProduct,Y,SB
2992300,DepositProduct,Y,FixedDeposit
5361650,DepositProduct,N,SB
6227782,AdvanceProduct,Y,JewelLoan
6370088,RecommendedProduct,Y,SB
6198769,DepositProduct,Y,SB
5855286,AdvanceProduct,N,JewelLoan
6360430,RecommendedProduct,Y,HealthInsurance
6066181,RecommendedProduct,Y,SB
3437215,AlternateIncomeProduct,Y,SGB
1254994,DepositProduct,N,SB
2037018,AlternateIncomeProduct,Y,HealthInsurance
5351539,AdvanceProduct,Y,OverDraftOLCC
6297859,AlternateIncomeProduct,Y,HealthInsurance
2684139,DepositProduct,Y,FixedDeposit
5110438,AlternateIncomeProduct,Y,HealthInsurance
3434639,RecommendedProduct,Y,LifeInsurance
3600272,RecommendedProduct,Y,HealthInsurance
3389303,AdvanceProduct,N,JewelLoan
330264,DigitalOtherProduct,Y,EmailUpdated
4412993,RecommendedProduct,Y,cubcreditcard
3915199,RecommendedProduct,Y,SB
5850006,AdvanceProduct,Y,OverDraftOLCC
3466898,RecommendedProduct,Y,LifeInsurance
362813,DepositProduct,Y,FixedDeposit
4320426,DepositProduct,Y,RecurringDeposit
3241316,AdvanceProduct,Y,PersonalLoan
179202,DepositProduct,Y,CA
2183966,DepositProduct,Y,FixedDeposit
2546871,RecommendedProduct,Y,SB
5406792,RecommendedProduct,Y,GeneralInsurance
4154644,RecommendedProduct,Y,FixedDeposit
5850498,DepositProduct,Y,CA
5741602,AlternateIncomeProduct,Y,HealthInsurance
2354448,RecommendedProduct,Y,HealthInsurance
4843320,DepositProduct,Y,FixedDeposit
1081619,RecommendedProduct,Y,LifeInsurance
1189295,DepositProduct,N,FixedDeposit
6186189,DepositProduct,Y,SB
5026956,RecommendedProduct,Y,LifeInsurance
1282315,DepositProduct,N,CA
6186200,AdvanceProduct,Y,JewelLoan
6059393,AdvanceProduct,Y,JewelLoan
154263,DigitalOtherProduct,Y,DebitCard
6198871,AdvanceProduct,Y,JewelLoan
3962417,RecommendedProduct,Y,LifeInsurance
4269322,AlternateIncomeProduct,Y,LifeInsurance
1125298,DepositProduct,Y,FixedDeposit
4774231,AdvanceProduct,Y,JewelLoan
3659194,AlternateIncomePro,N,LifeInsurance
5785576,PaymentProduct,Y,Fastag
4517601,AdvanceProduct,Y,TermLoan
1126720,RecommendedProduct,Y,LifeInsurance
2441766,AlternateIncomePro,N,LifeInsurance
4261112,DepositProduct,Y,FixedDeposit
6451271,DepositProduct,Y,FixedDeposit
4785425,AdvanceProduct,Y,JewelLoan
4099437,DepositProduct,N,CA
5586628,DigitalOtherProduct,Y,NetBanking
3624039,RecommendedProduct,Y,LifeInsurance
5409220,AdvanceProduct,Y,JewelLoan
3287177,RecommendedProduct,Y,SB
2608730,DepositProduct,Y,RecurringDeposit
3172866,RecommendedProduct,Y,SB
2708226,RecommendedProduct,N,HealthInsurance
6162052,AlternateIncomeProduct,Y,LifeInsurance
3460938,DepositProduct,Y,CA
4356382,AdvanceProduct,Y,OverDraftOLCC
3271820,DepositProduct,Y,FixedDeposit
6063836,AlternateIncomePro,N,LifeInsurance
1345008,DepositProduct,N,FixedDeposit
1750304,DigitalOtherProduct,Y,MobileNoUpdated
1314005,AdvanceProduct,N,JewelLoan
2064189,RecommendedProduct,Y,LifeInsurance
4439855,AlternateIncomePro,N,GeneralInsurance
940840,DepositProduct,Y,FixedDeposit
4716809,DepositProduct,Y,FixedDeposit
2972023,DepositProduct,Y,FixedDeposit
2841263,AdvanceProduct,N,JewelLoan
1073991,AdvanceProduct,Y,OverDraftOLCC
2928947,RecommendedProduct,Y,HealthInsurance
3894067,DepositProduct,Y,FixedDeposit
4423109,DigitalOtherProduct,Y,MobileBanking
4166890,DepositProduct,N,SB
5520895,RecommendedProduct,Y,HealthInsurance
2045979,DepositProduct,N,FixedDeposit
3988527,AdvanceProduct,Y,JewelLoan
4066935,AdvanceProduct,N,TermLoan
2444755,AdvanceProduct,Y,OverDraftOLCC
4375061,AlternateIncomePro,Y,HealthInsurance
1908680,AdvanceProduct,N,OverDraftOLCC
5369367,DepositProduct,N,SB
1759157,AdvanceProduct,N,JewelLoan
4174085,DepositProduct,N,FixedDeposit
1257044,AdvanceProduct,N,JewelLoan
300891,RecommendedProduct,N,LifeInsurance
2320924,AdvanceProduct,Y,JewelLoan
4992632,RecommendedProduct,Y,HealthInsurance
4509632,DepositProduct,Y,SB
4269326,AdvanceProduct,Y,JewelLoan
5751745,AlternateIncomePro,N,GeneralInsurance
4668898,AdvanceProduct,N,OverDraftOLCC
1424903,DepositProduct,N,CA
3128772,AlternateIncomeProduct,Y,CUBCreditCard
2483930,PaymentProduct,Y,BharatUPIQR
1714344,AdvanceProduct,Y,OverDraftOLCC
5005430,AdvanceProduct,N,JewelLoan
4949476,DepositProduct,Y,FixedDeposit
3144295,RecommendedProduct,Y,HealthInsurance
5478968,DigitalOtherProduct,Y,MobileBanking
5702208,RecommendedProduct,N,GeneralInsurance
1654750,AdvanceProduct,N,TermLoan
3453277,DepositProduct,Y,CA
5597125,AlternateIncomeProduct,Y,HealthInsurance
31435,AlternateIncomeProduct,Y,SGB
154873,DepositProduct,N,FixedDeposit
4637337,AdvanceProduct,Y,JewelLoan
5571014,AlternateIncomeProduct,Y,HealthInsurance
4540117,DigitalOtherProduct,Y,NetBanking
5137084,AdvanceProduct,Y,TermLoan
4141165,RecommendedProduct,Y,LifeInsurance
2945133,AdvanceProduct,N,JewelLoan
5776073,AdvanceProduct,N,JewelLoan
1247988,DigitalOtherProduc,Y,NetBanking
4456018,DepositProduct,N,FixedDeposit
3737756,AlternateIncomeProduct,Y,LifeInsurance
6020665,AdvanceProduct,Y,JewelLoan
592948,AdvanceProduct,Y,SwayamGraha
1963852,AlternateIncomePro,N,HealthInsurance
5362234,AdvanceProduct,Y,OverDraftOLCC
3051492,DepositProduct,Y,CA
3090410,AdvanceProduct,N,OverDraftOLCC
5191752,DepositProduct,Y,FixedDeposit
6163990,AdvanceProduct,Y,TermLoan
5764639,AdvanceProduct,Y,JewelLoan
502427,AlternateIncomePro,Y,HealthInsurance
5726084,AdvanceProduct,Y,SwayamGraha
2518767,AlternateIncomeProduct,Y,HealthInsurance
5053450,AlternateIncomeProduct,Y,LifeInsurance
1437200,RecommendedProduct,N,HealthInsurance
5237506,DepositProduct,Y,SB
5633656,DepositProduct,N,RecurringDeposit
2101559,AdvanceProduct,Y,JewelLoan
6106853,AdvanceProduct,Y,JewelLoan
2158047,DepositProduct,N,FixedDeposit
3713374,DepositProduct,Y,FixedDeposit
4904377,AdvanceProduct,N,JewelLoan
4698086,DepositProduct,Y,SB
5946646,AdvanceProduct,Y,JewelLoan
5810267,AlternateIncomePro,N,LifeInsurance
4195307,AdvanceProduct,N,DharaniSpecial
4556008,AdvanceProduct,Y,JewelLoan
6503801,DepositProduct,Y,FixedDeposit
4589742,AdvanceProduct,Y,JewelLoan
4075817,RecommendedProduct,Y,HealthInsurance
4896698,AdvanceProduct,Y,JewelLoan
6202786,DepositProduct,Y,SB
4039168,AdvanceProduct,Y,TermLoan
5794532,AdvanceProduct,Y,JewelLoan
3961079,DepositProduct,Y,FixedDeposit
1843766,DigitalOtherProduct,Y,MobileBanking
5180020,AdvanceProduct,Y,TermLoan
5768981,AdvanceProduct,Y,JewelLoan
1282345,DigitalOtherProduct,Y,NetBanking
6369057,DepositProduct,Y,SB
348006,AdvanceProduct,Y,JewelLoan
5416264,AdvanceProduct,Y,OverDraftOLCC
3172100,AlternateIncomeProduct,Y,HealthInsurance
3723834,AdvanceProduct,Y,JewelLoan
4823450,AdvanceProduct,Y,OverDraftOLCC
4555945,AdvanceProduct,Y,JewelLoan
5946676,RecommendedProduct,Y,LifeInsurance
5428018,PaymentProduct,N,SocialMediaBanking
